Date,Days,Location,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct
5/23/21,162,CA,37048042,37018279,35872721,9355390,55.2,21789396,64.8,20965310,68.5,5260526,90.1,16311760,41.3,16310826,48.5,15985454,52.2,4149450,71.1
5/23/21,162,NV,2427644,2427610,2383192,738733,44.2,1361667,51.9,1330535,55.7,393131,79.3,1091048,35.4,1091041,41.6,1079586,45.2,344336,69.4
5/23/21,162,UT,2514415,2514049,2428653,590502,44.1,1413932,54.5,1354390,59.5,314101,85.8,1002111,31.3,1002038,38.7,977106,43,216049,59.1
5/23/21,162,VT,735897,735868,716616,245883,68.9,429727,78,413519,81.1,124654,99.7,322688,51.7,322675,58.6,319585,62.7,113091,90.4
5/23/21,162,MD,5844931,5844701,5667911,1551868,55.3,3343375,64.8,3211465,68.2,841030,87.7,2727931,45.1,2727873,52.8,2684226,57,766080,79.9
5/23/21,162,AR,2025275,2023278,1987765,715945,38.6,1164209,45.5,1139296,49.2,395324,75.5,912124,30.2,911977,35.7,901116,38.9,328388,62.7
5/23/21,162,DC,762688,762623,755372,160856,55.7,393123,64.5,386341,66.9,71399,81.7,310905,44.1,310891,51,309143,53.5,61635,70.6
5/23/21,162,NC,7976665,7972143,7796966,2633353,42.5,4453942,49.6,4331039,52.9,1376289,78.6,3696623,35.2,3696017,41.1,3643834,44.5,1237744,70.7
5/23/21,162,MH,29605,29582,29538,1781,27.4,15979,32,15947,35.1,965,9.8,13704,23.5,13697,27.5,13683,30.1,825,8.3
5/23/21,162,SC,3678948,3676343,3619022,1417714,40,2055061,46.5,2014818,49.9,768177,82,1687194,32.8,1686703,38.2,1669210,41.3,666941,71.2
5/23/21,162,NM,2086616,2086483,2027796,618677,56.2,1178126,65.9,1134568,70,338529,89.7,970617,46.3,970585,54.3,952155,58.7,298682,79.1
5/23/21,162,BP2,176502,176501,176501,6073,0,98315,0,98315,0,3217,0,82812,0,82812,0,82812,0,2892,0
5/23/21,162,IA,2772517,2772499,2711295,934438,48.2,1519448,56.8,1474578,60.7,481560,87.1,1340627,42.5,1340616,50.1,1324880,54.6,457162,82.7
5/23/21,162,NH,1339646,1339149,1317047,432504,64.1,871715,72.7,853541,77.3,252277,99.4,558517,41.1,558381,46.6,555700,50.3,207228,81.6
5/23/21,162,MP,46695,46695,45152,4945,44.4,25238,52,24177,54.6,2579,26.8,21697,38.1,21697,44.7,21215,47.9,2416,25.1
5/23/21,162,RP,23351,23351,23351,2986,72.5,12988,84.9,12987,93.1,1610,53.1,11855,66.2,11855,77.5,11855,85,1569,51.7
5/23/21,162,WY,388122,388107,382670,140882,36.3,210163,42.8,206213,46.3,74365,75,180182,31.1,180181,36.7,178790,40.2,68637,69.2
5/23/21,162,OH,9631415,9631247,9416636,3222083,44.6,5216633,52.2,5067762,55.6,1668935,81.6,4564584,39,4564551,45.6,4501636,49.4,1561789,76.3
5/23/21,162,LA,3016273,3016148,2982490,1103544,35,1628065,41.5,1604804,45.1,565990,76.4,1416765,30.5,1416735,36.1,1406629,39.5,530627,71.6
5/23/21,162,MS,1728967,1728897,1714926,656490,33.2,987962,39.2,978083,42.9,361291,74.2,788181,26.5,788164,31.3,783870,34.4,313280,64.4
5/23/21,162,WA,7261656,7261089,7065718,2024996,54.5,4148422,63.8,3998620,67.2,1066139,88.1,3317253,43.6,3317171,51,3273077,55,982275,81.2
5/23/21,162,MO,4572684,4572410,4485750,1572730,41.3,2534514,48.4,2473404,51.9,830528,78.2,2056145,33.5,2056118,39.3,2035063,42.7,730936,68.8
5/23/21,162,OK,2911692,2911539,2864051,954801,40.9,1619832,48.7,1587678,52.8,516925,81.4,1311415,33.1,1311385,39.4,1296781,43.2,442209,69.6
5/23/21,162,TN,4733574,4733080,4662142,1665766,38.3,2617971,44.9,2567169,48.3,872966,76.3,2112158,30.9,2112076,36.2,2092890,39.3,764238,66.8
5/23/21,162,DD2,3499774,3497226,3449518,306435,0,2069763,0,2034173,0,172407,0,1444244,0,1444138,0,1432418,0,124375,0
5/23/21,162,VI,69499,69447,68507,22230,35.3,36880,41.3,36293,44.5,11972,67.5,30375,29,30364,34,30062,36.9,10370,58.5
5/23/21,162,US,285720586,285618036,278791429,86442890,49.2,163212887,57.6,158340340,61.3,46692825,85.4,130014175,39.2,130005679,45.8,128064065,49.6,40427496,73.9
5/23/21,162,AS,41907,41905,40401,4717,41.6,23159,48.7,22289,51.4,2532,26.8,18900,33.9,18899,39.7,18269,42.1,2274,24.1
5/23/21,162,ME,1424180,1424102,1388612,491521,61.4,825012,69.6,797800,72.8,265086,92.9,697614,51.9,697591,58.9,689367,62.9,248185,87
5/23/21,162,LTC,7839205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/23/21,162,RI,1121895,1121834,1091355,333443,59.1,625712,67.5,603297,70.6,174613,93.4,526132,49.7,526125,56.7,518667,60.7,162717,87
5/23/21,162,IH2,1347992,1347584,1302901,269908,36.4,757640,0,728010,0,147647,0,604245,29,604130,0,589111,0,121582,0
5/23/21,162,FL,18139598,18132493,17867883,7524641,47.6,10222619,54.7,10028357,58.1,3922036,87.2,8035859,37.4,8035040,43,7967892,46.2,3318045,73.8
5/23/21,162,MI,8439354,8439115,8227442,2727333,47.6,4750696,55.3,4596561,58.6,1454904,82.4,4062590,40.7,4062543,47.3,4003426,51,1352840,76.6
5/23/21,162,NE,1657529,1657304,1618892,521902,47.3,914165,56.5,886894,60.8,268488,85.9,795904,41.1,795860,49.2,784514,53.8,249794,79.9
5/23/21,162,KY,3552278,3551285,3485886,1135447,45.2,2017445,53,1968731,56.8,625110,83.3,1672101,37.4,1672071,43.9,1654871,47.8,554469,73.9
5/23/21,162,OR,3858089,3854918,3748929,1182809,52.9,2227062,61.1,2144614,64,639801,83.5,1777764,42.1,1777754,48.7,1753218,52.3,588325,76.8
5/23/21,162,IL,11245253,11236811,10917312,3164949,53,6711478,61.9,6466336,65.6,1781757,87.2,4886096,38.6,4886011,45.1,4804205,48.8,1428699,69.9
5/23/21,162,ND,604725,604466,593821,191000,41.5,315995,49.6,309550,53.2,98573,82.3,273967,36,273958,43,270727,46.5,87307,72.8
5/23/21,162,WI,5340353,5340077,5210120,1778261,49.8,2902024,58,2810545,61.7,899397,88.4,2519993,43.3,2519961,50.4,2484043,54.5,853685,83.9
5/23/21,162,KS,2270670,2270564,2229725,759543,45.8,1335436,54.5,1302998,58.9,427785,90,1090377,37.4,1090359,44.5,1077325,48.7,362127,76.2
5/23/21,162,ID,1211932,0,1211810,438887,36.9,0,0,658214,49.2,228431,78.6,570768,31.9,0,0,570680,42.6,212177,73
5/23/21,162,AL,2981931,2981642,2954615,1144077,35.6,1746532,41.7,1727484,45.3,643531,75.7,1407769,28.7,1407754,33.6,1399246,36.7,550274,64.8
5/23/21,162,WV,1287948,1287137,1258202,507992,39.5,708010,45.4,687250,48,269011,73.3,600173,33.5,599940,38.5,592246,41.3,243619,66.4
5/23/21,162,IN,4955116,4954970,4853193,1708025,40.7,2739995,48,2666932,51.6,874335,80.5,2301734,34.2,2301703,40.3,2277157,44.1,823456,75.8
5/23/21,162,MA,7694252,7688554,7451557,2003144,64.6,4447999,73.9,4271080,77.1,1100813,94.1,3463828,50.3,3463805,57.6,3402530,61.4,961948,82.3
5/23/21,162,CO,5419921,5415746,5252104,1369158,52.6,3023511,61.3,2908099,64.6,719047,85.4,2504451,43.5,2504410,50.7,2455937,54.6,642709,76.3
5/23/21,162,TX,22175490,22171124,21609011,5635592,42.8,12398173,51.4,12105488,56.1,3048386,81.6,9878166,34.1,9876191,41,9620162,44.5,2624629,70.3
5/23/21,162,PR,2492007,2491443,2433831,758894,47.4,1514653,53.2,1468607,56,424224,62.4,1077768,33.7,1077681,37.8,1064528,40.6,351224,51.7
5/23/21,162,FM,41022,41014,40997,3613,22.9,23699,26.8,23683,29.3,2034,11.6,18432,17.8,18430,20.8,18427,22.8,1744,9.9
5/23/21,162,GU,154464,154455,149019,27001,52.1,86388,61,83009,64.3,14338,51,69698,42,69697,49.2,67640,52.4,12681,45.1
5/24/21,163,NJ,8803139,8802607,8564731,2356673,58.5,5198166,68.2,5020072,72.3,1318092,89.3,4177064,47,4176995,54.8,4115113,59.3,1160462,78.6
5/24/21,163,LA,3022829,3022704,2988162,1104232,35.1,1631507,41.6,1607474,45.1,566277,76.4,1419939,30.5,1419909,36.2,1409697,39.6,531038,71.7
5/24/21,163,SC,3691855,3689142,3630174,1418910,40.1,2062216,46.7,2020593,50,768755,82,1693694,32.9,1693202,38.3,1675427,41.5,667640,71.3
5/24/21,163,AR,2029791,2027775,1991626,716408,38.7,1166615,45.6,1141145,49.2,395499,75.5,914312,30.3,914166,35.7,903216,39,328687,62.7
5/24/21,163,OK,2915074,2914921,2866963,955058,41,1621744,48.8,1589186,52.9,517042,81.4,1313005,33.2,1312975,39.5,1298310,43.2,442376,69.7
5/24/21,163,VA,8070591,8063105,7817590,2176620,53.7,4576910,62.6,4398913,65.9,1175685,86.5,3692244,43.3,3691874,50.5,3624865,54.3,1041361,76.6
5/24/21,163,RP,23351,23351,23351,2986,72.5,12988,84.9,12987,93.1,1610,53.1,11855,66.2,11855,77.5,11855,85,1569,51.7
5/24/21,163,LTC,7840168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/24/21,163,MI,8474785,8474540,8256276,2730191,47.7,4767802,55.5,4607938,58.8,1455919,82.5,4081032,40.9,4080985,47.5,4021054,51.3,1354753,76.7
5/24/21,163,AZ,5829205,5828794,5689447,2011697,45.3,3297055,53.1,3199568,56.7,1070594,81.8,2554973,35.1,2554903,41.2,2517044,44.6,893514,68.3
5/24/21,163,CT,3919374,3917870,3781372,1120858,61.8,2202235,70.9,2103930,74.1,585260,92.9,1840832,51.6,1840444,59.3,1805053,63.6,538061,85.4
5/24/21,163,ME,1425083,1425005,1389428,491622,61.4,825471,69.7,798163,72.9,265115,92.9,698282,51.9,698259,58.9,690034,63,248274,87
5/24/21,163,MT,852005,851917,834551,309422,44.5,475367,51.8,462723,55.1,165664,80.2,400822,37.5,400805,43.7,396164,47.2,150830,73.1
5/24/21,163,TN,4745708,4745212,4672295,1666942,38.4,2624854,45,2572262,48.4,873508,76.4,2117457,31,2117375,36.3,2098006,39.4,764835,66.9
5/24/21,163,TX,22260158,22255775,21674219,5640438,42.9,12447068,51.6,12153229,56.3,3060408,82,9917199,34.2,9915216,41.1,9650273,44.7,2635000,70.6
5/24/21,163,PR,2502592,2502023,2443203,760098,47.6,1520173,53.4,1473185,56.2,424819,62.5,1082939,33.9,1082851,38,1069424,40.8,351841,51.8
5/24/21,163,MD,5865636,5865406,5684526,1553031,55.5,3353323,65,3217939,68.3,841444,87.7,2739690,45.3,2739632,53.1,2695340,57.2,766885,79.9
5/24/21,163,CO,5437173,5432733,5265453,1369862,52.7,3032520,61.4,2914048,64.8,719372,85.4,2513029,43.6,2512988,50.9,2463936,54.8,643133,76.3
5/24/21,163,NH,1345676,1345179,1322234,432905,64.4,875461,73,856617,77.6,252526,99.5,561004,41.3,560868,46.8,558122,50.5,207437,81.7
5/24/21,163,ID,1214862,0,1214740,439160,36.9,0,0,659797,49.3,228572,78.6,572423,32,0,0,572333,42.7,212358,73.1
5/24/21,163,DD2,3517706,3515158,3463441,307166,0,2082309,0,2042986,0,172800,0,1450932,0,1450826,0,1438830,0,124798,0
5/24/21,163,IH2,1348976,1348568,1303171,269917,36.4,758515,0,728188,0,147653,0,604370,29,604255,0,589218,0,121585,0
5/24/21,163,GU,154464,154455,149019,27001,52.1,86388,61,83009,64.3,14338,51,69698,42,69697,49.2,67640,52.4,12681,45.1
5/24/21,163,CA,37218236,37186296,36004386,9362980,55.4,21867104,65,21014176,68.6,5263626,90.2,16407037,41.5,16406102,48.8,16073184,52.5,4154357,71.2
5/24/21,163,MO,4592083,4591808,4501038,1574120,41.5,2545073,48.6,2480377,52,831120,78.3,2065529,33.7,2065502,39.5,2044046,42.9,731795,68.9
5/24/21,163,FL,18217092,18209973,17936402,7531985,47.8,10264912,54.9,10062951,58.3,3925416,87.3,8077640,37.6,8076821,43.2,8008504,46.4,3322499,73.9
5/24/21,163,NC,7999475,7994696,7813869,2634811,42.6,4467550,49.7,4339556,53,1376947,78.6,3706482,35.3,3705876,41.2,3653160,44.6,1238637,70.7
5/24/21,163,DC,765744,765678,758198,161049,55.9,394200,64.6,387176,67,71465,81.8,312763,44.3,312749,51.3,310992,53.8,61766,70.7
5/24/21,163,NY,18941008,18939808,18505016,5068956,54.1,10530960,62.8,10210596,66.2,2721222,82.6,8783612,45.2,8783289,52.4,8666960,56.2,2429699,73.7
5/24/21,163,MH,29605,29582,29538,1781,27.4,15979,32,15947,35.1,965,9.8,13704,23.5,13697,27.5,13683,30.1,825,8.3
5/24/21,163,VT,746636,746606,724909,246200,69.6,434510,78.9,416387,81.6,124786,99.8,329084,52.7,329071,59.7,325446,63.8,113284,90.6
5/24/21,163,OH,9666535,9666367,9444328,3225143,44.8,5235217,52.3,5079702,55.8,1670247,81.6,4582388,39.2,4582355,45.8,4518714,49.6,1563683,76.4
5/24/21,163,OR,3887628,3884165,3773162,1184625,53.2,2240338,61.4,2153916,64.3,640536,83.6,1794974,42.6,1794964,49.2,1769418,52.8,589554,77
5/24/21,163,US,286890900,286782683,279727549,86518371,49.4,163805654,57.8,158757341,61.5,46734016,85.4,130615797,39.3,130607271,46.1,128622427,49.8,40480404,74
5/24/21,163,KS,2274207,2274101,2232729,759830,45.9,1337680,54.6,1304730,59,427930,90,1092132,37.5,1092114,44.5,1078969,48.8,362310,76.2
5/24/21,163,NM,2093445,2093311,2031850,619117,56.4,1182974,66.2,1136699,70.1,338703,89.7,972891,46.4,972859,54.4,954322,58.9,298948,79.2
5/24/21,163,WV,1289988,1289177,1260028,508286,39.6,709920,45.6,688973,48.1,269296,73.4,600514,33.5,600280,38.5,592544,41.4,243659,66.4
5/24/21,163,AS,41907,41905,40401,4717,41.6,23160,48.7,22290,51.4,2531,26.8,18902,33.9,18901,39.7,18271,42.1,2275,24.1
5/24/21,163,MP,46695,46695,45152,4945,44.4,25238,52,24177,54.6,2579,26.8,21697,38.1,21697,44.7,21215,47.9,2416,25.1
5/24/21,163,FM,42167,42157,42139,3692,23.8,24631,27.8,24614,30.5,2098,11.9,19258,18.6,19254,21.8,19250,23.8,1813,10.3
5/24/21,163,ND,605366,605100,594379,191040,41.5,316352,49.6,309844,53.2,98595,82.3,274239,36,274230,43,270996,46.6,87327,72.9
5/24/21,163,RI,1128287,1128225,1095265,333672,59.5,629864,67.9,605150,70.8,174727,93.4,528534,49.9,528527,57,520913,60.9,162848,87.1
5/24/21,163,BP2,176895,176894,176894,6080,0,98582,0,98582,0,3223,0,83110,0,83110,0,83110,0,2894,0
5/24/21,163,DE,904772,904619,882096,320529,52.9,514958,61.3,499529,64.9,171469,90.8,402644,41.3,402623,47.9,397528,51.6,148474,78.6
5/24/21,163,GA,7341201,7339687,7210440,2287175,38.7,4106500,45.7,4013754,49.5,1192482,78.6,3257973,30.7,3257792,36.2,3221014,39.7,1023056,67.4
5/24/21,163,MS,1728995,1728925,1714954,656491,33.2,988058,39.2,978168,42.9,361303,74.2,788267,26.5,788250,31.3,783955,34.4,313294,64.4
5/24/21,163,NV,2438877,2438843,2393198,739502,44.4,1366933,52.1,1334816,55.9,393443,79.3,1097809,35.6,1097802,41.9,1086113,45.5,344871,69.5
5/24/21,163,WY,388185,388170,382733,140909,36.3,210215,42.8,206263,46.3,74377,75,180262,31.1,180261,36.7,178870,40.2,68667,69.2
5/24/21,163,VA2,5213911,5213764,5212941,2802559,0,2765800,0,2765280,0,1458899,0,2586270,0,2586205,0,2585887,0,1391517,0
5/24/21,163,AK,601963,601440,581413,137419,45.3,330718,54.3,317208,57.5,72927,79.6,283050,38.7,283044,46.5,276454,50.1,68253,74.5
5/24/21,163,SD,764960,764940,750221,257377,47.4,419625,56.9,409255,61.3,136816,90.1,370343,41.9,370340,50.2,365950,54.8,127303,83.8
5/24/21,163,WI,5360379,5360101,5225822,1779361,50,2912852,58.3,2817753,61.8,899879,88.5,2530053,43.5,2530020,50.6,2493391,54.7,854386,84
5/24/21,163,MN,5270049,5264977,5101324,1535227,53.2,2998045,62.7,2880201,66.4,826114,89.8,2512484,44.6,2512438,52.6,2466605,56.9,764377,83
5/24/21,163,MA,7729369,7723113,7477512,2004542,64.9,4464334,74.2,4280403,77.3,1101397,94.2,3483346,50.5,3483320,57.9,3420371,61.7,962894,82.3
5/24/21,163,IA,2782953,2782935,2719145,934999,48.3,1524938,57,1477773,60.9,481768,87.1,1345985,42.7,1345974,50.3,1329970,54.8,457546,82.7
5/24/21,163,PA,12177301,12175557,11917085,4117446,56.9,7277473,65.7,7075367,69.6,2333011,97.5,5353652,41.8,5353284,48.3,5297248,52.1,1828839,76.4
5/24/21,163,VI,69502,69450,68510,22230,35.3,36884,41.3,36297,44.5,11972,67.5,30379,29,30367,34,30065,36.9,10371,58.5
5/24/21,163,AL,2982081,2981792,2954750,1144134,35.6,1746724,41.7,1727654,45.3,643561,75.7,1407917,28.7,1407902,33.6,1399388,36.7,550316,64.8
5/24/21,163,IN,4971462,4971314,4866685,1708994,40.8,2748113,48.2,2672857,51.8,874763,80.6,2310307,34.3,2310276,40.5,2285066,44.2,824013,75.9
5/24/21,163,KY,3562321,3561327,3494110,1136289,45.3,2023816,53.2,1973429,57,625588,83.3,1676350,37.5,1676319,44,1658954,47.9,554906,73.9
5/24/21,163,HI,1552128,1550211,1501572,473331,65,917630,75.8,878871,78.8,262056,97.6,661016,46.7,660856,54.6,650965,58.3,218271,81.3
5/24/21,163,NE,1657535,1657310,1618898,521902,47.3,914231,56.5,886950,60.8,268491,85.9,795941,41.1,795897,49.2,784551,53.8,249798,79.9
5/24/21,163,UT,2514434,2514068,2428662,590504,44.1,1414041,54.5,1354474,59.5,314103,85.9,1002182,31.3,1002109,38.7,977170,43,216053,59.1
5/24/21,163,IL,11306682,11297591,10966248,3168807,53.3,6748151,62.3,6493600,65.9,1783754,87.3,4912590,38.8,4912502,45.3,4828186,49,1430733,70
5/24/21,163,WA,7326811,7326236,7119972,2027486,54.8,4175835,64.2,4017495,67.5,1067243,88.2,3357538,44.1,3357455,51.6,3311051,55.6,983901,81.3
5/25/21,164,PA,12218849,12217099,11953594,4123294,57,7295283,65.8,7089162,69.7,2335270,97.6,5378692,42,5378320,48.5,5321267,52.3,1832461,76.6
5/25/21,164,GU,155194,155185,149566,27027,52.4,86884,61.4,83351,64.6,14354,51.1,70064,42.3,70063,49.5,67977,52.6,12692,45.2
5/25/21,164,CA,37325781,37292410,36086777,9367578,55.6,21919291,65.1,21046778,68.7,5265585,90.2,16463950,41.7,16463015,48.9,16125924,52.7,4157221,71.2
5/25/21,164,MH,29738,29715,29671,1783,27.5,16045,32.2,16013,35.2,967,9.8,13783,23.6,13776,27.6,13762,30.2,826,8.3
5/25/21,164,US,287788872,287676823,280459815,86583926,49.5,164272277,57.9,158954785,61.5,46674798,85.3,131078608,39.5,131070055,46.2,129054480,50,40443453,73.9
5/25/21,164,AR,2032185,2030140,1993474,716559,38.8,1168099,45.7,1142219,49.3,395570,75.5,915272,30.3,915124,35.8,904066,39,328773,62.8
5/25/21,164,MD,5887740,5887508,5704154,1555040,55.6,3363428,65.1,3226058,68.5,842202,87.8,2752911,45.5,2752852,53.3,2707992,57.5,768105,80.1
5/25/21,164,IL,11343172,11333465,10993111,3170578,53.5,6770922,62.5,6508553,66.1,1784616,87.3,4926691,38.9,4926603,45.5,4841083,49.1,1431705,70.1
5/25/21,164,NE,1665330,1665105,1624426,522295,47.5,918817,56.8,889560,61,268666,86,799467,41.3,799423,49.4,787802,54,250045,80
5/25/21,164,DE,908361,908208,884740,320799,53.1,517000,61.6,500783,65,171599,90.8,404308,41.5,404287,48.1,399108,51.8,148658,78.7
5/25/21,164,GA,7341201,7339687,7210440,2287175,38.7,4106745,45.7,4013977,49.5,1192501,78.6,3258138,30.7,3257957,36.2,3221177,39.7,1023073,67.4
5/25/21,164,AZ,5841059,5840644,5698334,2012656,45.4,3304536,53.2,3204339,56.8,1071053,81.8,2559836,35.2,2559766,41.2,2521737,44.7,894073,68.3
5/25/21,164,NV,2443724,2443690,2397374,739888,44.5,1370088,52.3,1337373,56,393678,79.4,1100149,35.7,1100142,42,1088376,45.6,345103,69.6
5/25/21,164,AS,41907,41905,40401,4717,41.6,23160,48.7,22290,51.4,2531,26.8,18902,33.9,18901,39.7,18271,42.1,2275,24.1
5/25/21,164,HI,1560435,1558441,1508446,474039,65.3,922441,76.2,882513,79.1,262388,97.7,664651,46.9,664491,54.9,654409,58.6,218674,81.5
5/25/21,164,NC,8011764,8006823,7822833,2635505,42.7,4475035,49.8,4344168,53.1,1377289,78.7,3711655,35.4,3711049,41.3,3658055,44.7,1239058,70.8
5/25/21,164,MT,852630,852542,835085,309487,44.5,475800,51.9,463072,55.1,165705,80.3,401149,37.5,401132,43.7,396480,47.2,150875,73.1
5/25/21,164,NJ,8841278,8840743,8596999,2360125,58.7,5216661,68.5,5033359,72.5,1319452,89.4,4198864,47.3,4198795,55.1,4136276,59.6,1162811,78.8
5/25/21,164,UT,2544537,2544160,2451289,591662,44.6,1430373,55.2,1364516,60,314638,86,1016859,31.7,1016784,39.2,990747,43.6,216689,59.2
5/25/21,164,BP2,176909,176908,176908,6080,0,98590,0,98590,0,3223,0,83119,0,83119,0,83119,0,2894,0
5/25/21,164,AK,602501,601968,581862,137446,45.3,331028,54.4,317449,57.6,72943,79.6,283291,38.7,283285,46.5,276684,50.2,68272,74.5
5/25/21,164,AL,2996346,2996054,2968247,1146092,35.8,1754004,41.9,1734330,45.5,644347,75.8,1415771,28.9,1415754,33.8,1407069,36.9,551638,64.9
5/25/21,164,RP,23369,23369,23369,2987,72.5,12988,84.9,12987,93.1,1610,53.1,11873,66.3,11873,77.6,11873,85.1,1570,51.7
5/25/21,164,ME,1447042,1446961,1406710,492788,62.2,835475,70.5,804181,73.4,265586,93.1,710625,52.9,710602,60,701700,64.1,248991,87.3
5/25/21,164,WY,390725,390710,384902,141156,36.6,211612,43.1,207347,46.6,74509,75.1,181453,31.4,181452,37,180012,40.4,68806,69.4
5/25/21,164,IH2,1349858,1349446,1303729,269956,36.5,759039,0,728445,0,147666,0,604758,29,604642,0,589552,0,121615,0
5/25/21,164,SD,766736,766716,751555,257456,47.6,420898,57,410122,61.4,136876,90.1,370948,41.9,370945,50.3,366521,54.9,127342,83.8
5/25/21,164,OK,2917277,2917123,2868802,955205,41,1623118,48.8,1590233,52.9,517107,81.4,1313936,33.2,1313906,39.5,1299205,43.2,442472,69.7
5/25/21,164,WA,7353683,7353107,7140833,2028511,55,4191356,64.5,4027690,67.7,1067812,88.3,3370529,44.3,3370446,51.8,3323387,55.8,984477,81.4
5/25/21,164,KS,2279836,2279730,2237664,760519,46,1340799,54.7,1307245,59.1,428109,90,1094472,37.6,1094454,44.6,1081218,48.9,362761,76.3
5/25/21,164,MS,1751351,1751280,1735119,659858,33.6,1000397,39.7,988590,43.4,362897,74.6,798278,26.8,798261,31.7,793717,34.8,315086,64.7
5/25/21,164,NY,19022539,19021327,18577613,5077527,54.3,10566465,63,10238438,66.4,2724294,82.7,8824107,45.4,8823783,52.6,8706147,56.4,2434579,73.9
5/25/21,164,MN,5280207,5274980,5108890,1535575,53.3,3002880,62.8,2882981,66.5,826247,89.8,2518108,44.7,2518062,52.7,2471849,57,764629,83.1
5/25/21,164,FM,42579,42569,42551,3714,23.9,24797,28,24780,30.7,2107,12,19570,18.9,19566,22.1,19562,24.2,1830,10.4
5/25/21,164,IN,4976968,4976820,4871398,1709410,40.9,2751129,48.2,2675195,51.8,874949,80.6,2312972,34.4,2312941,40.5,2287607,44.3,824245,75.9
5/25/21,164,LA,3026351,3026226,2991236,1104513,35.1,1633630,41.6,1609201,45.2,566417,76.4,1421591,30.6,1421561,36.2,1411296,39.6,531208,71.7
5/25/21,164,VA2,5214111,5213964,5213141,2802618,0,2765903,0,2765383,0,1458920,0,2586451,0,2586386,0,2586068,0,1391573,0
5/25/21,164,VI,69802,69750,68783,22287,35.4,37020,41.4,36412,44.7,11999,67.6,30536,29.2,30525,34.1,30217,37.1,10401,58.6
5/25/21,164,NH,1347969,1347472,1324116,433019,64.5,876845,73.2,857698,77.7,252615,99.5,561808,41.3,561672,46.9,558868,50.6,207483,81.7
5/25/21,164,TX,22360193,22355790,21754333,5645971,43.1,12504446,51.9,12061656,55.9,2975701,79.7,9966234,34.4,9964241,41.3,9690081,44.9,2561323,68.6
5/25/21,164,ID,1216399,0,1216272,439266,37,0,0,660807,49.4,228641,78.7,573143,32.1,0,0,573052,42.8,212419,73.1
5/25/21,164,PR,2507745,2507176,2447540,760727,47.7,1523182,53.5,1475432,56.3,425103,62.5,1085175,34,1085087,38.1,1071600,40.9,352193,51.8
5/25/21,164,KY,3568565,3567571,3499034,1136716,45.4,2027881,53.3,1976297,57,625820,83.4,1678845,37.6,1678815,44.1,1661338,47.9,555136,74
5/25/21,164,MP,47024,47024,45373,4955,44.7,25420,52.3,24276,54.8,2584,26.8,21857,38.4,21857,45,21350,48.2,2422,25.1
5/25/21,164,TN,4753434,4752938,4678722,1667571,38.5,2629467,45.1,2575747,48.4,873814,76.4,2120958,31.1,2120876,36.3,2101328,39.5,765195,66.9
5/25/21,164,VA,8103252,8095346,7843341,2179352,53.9,4592765,62.9,4409496,66.1,1176763,86.6,3709569,43.5,3709198,50.8,3641048,54.6,1042981,76.8
5/25/21,164,WI,5368486,5368208,5231925,1779723,50.1,2917917,58.4,2821025,61.9,900065,88.5,2533467,43.5,2533434,50.7,2496587,54.8,854589,84
5/25/21,164,LTC,7836063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/25/21,164,IA,2788244,2788226,2722818,935197,48.4,1528150,57.1,1479540,60.9,481860,87.1,1348285,42.7,1348274,50.4,1332089,54.9,457670,82.8
5/25/21,164,NM,2095246,2095112,2033273,619272,56.5,1184017,66.2,1137320,70.2,338767,89.7,973947,46.4,973915,54.5,955337,58.9,299071,79.2
5/25/21,164,DD2,3526652,3524104,3470885,307721,0,2087586,0,2046952,0,173071,0,1455693,0,1455587,0,1443402,0,125135,0
5/25/21,164,VT,750510,750480,728203,246341,69.9,436203,79.2,417556,81.9,124853,99.9,331529,53.1,331516,60.2,327823,64.3,113382,90.7
5/25/21,164,MO,4598534,4598258,4505871,1574559,41.5,2549343,48.7,2483353,52.1,831393,78.3,2068170,33.7,2068143,39.5,2046374,42.9,732068,68.9
5/25/21,164,OH,9682674,9682506,9457557,3226513,44.9,5244370,52.4,5086326,55.8,1670889,81.7,4590074,39.3,4590041,45.9,4526001,49.7,1564482,76.5
5/25/21,164,RI,1130311,1130249,1096946,333771,59.6,630926,68,605934,70.9,174769,93.4,529682,50,529675,57.1,522002,61.1,162909,87.1
5/25/21,164,WV,1293584,1292770,1262613,508695,39.8,712580,45.7,690713,48.2,269570,73.5,601629,33.6,601395,38.6,593597,41.4,243862,66.4
5/25/21,164,DC,767803,767737,759886,161131,56,395098,64.8,387796,67.1,71509,81.9,314050,44.5,314036,51.5,312256,54.1,61832,70.8
